email,user_pseudo_id,abandoned_products,abandon_timestamp,abandon_count
visitor96294@gmail.com,8659386.1966143043,"9185002,GGOEGOCL092999,GGOEYOLB151999,GGOEGOCB131799,GGOEGOLR152199,GGOEGOLA127599,GGOEYOCR125599,GGCOGOCC101199,GGOEGOCA121699,GGOEGOLC014299,GGCOGOCA157331,GGOEGOCA121499,GGOEGOLR152199,GGOEGOLA127599,GGCOGOCA157331,GGOEGOCA121499,GGOEGOCL092999,GGOEGOLC014299,GGOEYOCR125599,GGCOGOCC101199,GGOEGOCA121699,9184981,GGOEYOLB151999,GGOEGOCB131799",1606799926903539,1
visitor96404@gmail.com,8667820.9585777357,"GGOEGXXX0913,GGOEGXXX1385,GGOEGXXX1038,9184911,GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX1342,GGOEGXXX1340,GGOEGXXX1613,GGOEGXXX1193,GGOEGXXX0964,GGOEGXXX1109",1607743194677094,1
visitor96430@gmail.com,86695279.7542265781,"9188209,GGOEGBBD122099,GGOEGBJC100199,GGOEGBJQ125099,GGOEGBJC122399,GGOEGBBC122499,GGOEGABJ099599,GGOEGBJJ103799,GGOEGBRJ114199,GGOEGBJJ099499,GGOEGBJR100099,GGOEGBJJ099699,GGOEGBBC122499,GGOEGBJC100199,GGOEGBJJ099499,GGOEGBBD122099,GGOEGABJ099599,GGOEGBJJ099699,GGOEGBJC122399,GGOEGBRJ114199,GGOEGBJQ125099,GGOEGBJR100099,9188209,GGOEGBJJ103799,GGOEGBJJ099499,GGOEGBJC100199,GGOEGBBC122499,GGOEGABJ099599,GGOEGBBD122099,GGOEGBJQ125099,GGOEGBJR100099,9188209,GGOEGBJJ099699,GGOEGBJC122399,GGOEGBRJ114199,GGOEGBJJ103799",1608024469616970,1
visitor96442@gmail.com,86701922.2178584659,"GGOEACBA104599,9180819,GGOEAFKA087599,GGOEGAKA126399,GGOEGFKQ020399,GGOEYFKQ105899,GGOEGFKA086699,GGOEGFKA022299,GGOEAFKQ130599,GGOEAFKQ130699,GGOEGCKA126299",1608568271581436,1
visitor96450@gmail.com,8670961.0926010798,"GGOEGHPC120810,GGOEAHPJ131210,GGOEGHPB120910,GGOEGAPH161899,9188192,GGOEYHPB121110,GGOEAHPL130910,GGOEGAEC134910,GGOEGAED134810,GGOEAHPB131110,GGOEGAEJ135510,GGOEAHPL131010,GGOEGHPC120810,GGOEAHPL131010,GGOEAHPL130910,GGOEGAEC134910,GGOEGAED134810,GGOEGAEJ135510,GGOEAHPB131110,GGOEGAPH161899,GGOEAHPJ131210,9188192,GGOEYHPB121110,GGOEGHPB120910",1607248298627480,1
visitor96492@gmail.com,8674250.6437696951,"GGOEGXXX1343,GGOEGXXX1264,GGOEGXXX0963,GGOEGXXX1344,GGOEGXXX1078,GGOEGXXX1193,GGOEGXXX1265,GGCOGXXX1007,GGOEGXXX1384,GGOEGXXX1613,GGOEGXXX1267,GGOEGXXX1181,GGOEGXXX0963,GGOEGXXX1265,GGOEGXXX1078,GGOEGXXX1193,GGOEGXXX1343,GGOEGXXX1344,GGOEGXXX1264,GGOEGXXX1613,GGOEGXXX1384,GGOEGXXX1267,GGOEGXXX1181,GGCOGXXX1007",1608392223187955,1
visitor96503@gmail.com,86754208.8464184869,"GGOEAHPB131110,GGOEYHPB121110,GGOEGAEC134910,GGOEAHPL130910,9188192,GGOEGAED134810,GGOEGAEJ135510,GGOEAHPL131010,GGOEGAPH161899,GGOEGHPB120910,GGOEAHPJ131210,GGOEGHPC120810",1607376787310591,1
visitor96512@gmail.com,8676499.4731021574,"GGOEGAXA123610,GGOEGAEB105210,GGOEGXXX1345,GGOEGAXA123510,GGOEGAPH161899,GGOEGXXX1109,GGOEGXXX0913,GGOEGHPC120810,9199128,GGOEGXXX1613,GGOEGAEC134910,GGOEGAEJ135510,GGOEGXXX1345,GGOEGXXX0913,GGOEGXXX1109,GGOEGAEB105210,9199220,GGOEGAXA123510,GGOEGHPC120810,GGOEGAXA123610,GGOEGAEJ135510,GGOEGAPH161899,GGOEGXXX1613,GGOEGAEC134910",1609415217025139,1
visitor96514@gmail.com,8676518.0967477151,"GGOEGXXX1039,GGOEGXXX1038,GGOEGXXX1342,GGOEGXXX1352,GGOEGXXX1340,GGOEGXXX0913,9195556,GGOEGXXX1109,GGOEGXXX1193,GGOEGXXX1613,GGOEGXXX1385,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1193,GGOEGXXX1039,GGOEGXXX1385,GGOEGXXX1109,GGOEGXXX1342,GGOEGXXX1352,GGOEGXXX1038,GGOEGXXX1344,GGCOGXXX1569,GGOEGXXX1344,GGOEGXXX1109,GGCOGXXX1569,GGOEGXXX1193,GGOEGXXX1038,GGOEGXXX1613,GGOEGXXX1039,GGOEGXXX1352,GGOEGXXX1385,GGOEGXXX1342,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1613,GGOEGXXX1193,GGOEGXXX1342,GGOEGXXX1253,GGOEGXXX1340,GGOEGXXX1352,GGOEGXXX0913,GGOEGXXX1109,GGOEGXXX1039,GGOEGXXX1385,GGOEGXXX1344,GGOEGXXX1038,GGOEGDNQ138099,GGOEADWJ129399,GGOEGDBJ132299,GGOEGDHJ136799,GGOEYDWB123299,GGOEGDHJ116899,GGOEGDHB137399,GGOEGDHL116999,GGOEGDBD132099,GGOEGDHQ127799,GGCOGDHC101099,GGOEADHH129499,GGOEGXXX0913,GGOEGXXX1342,GGOEGXXX1193,GGOEGXXX1109,GGOEGXXX1038,GGOEGXXX1352,GGOEGXXX1385,GGCOGXXX1569,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX1613,GGOEGXXX1344",1607524678990884,1
visitor96514@gmail.com,8676518.0967477151,"GGOEGOCA121799,GGCOGOCA157331,GGOEGOCA121699,GGOEGOCL092999,GGOEAOLL130799,GGOEGOLR152199,GGOEGOCB131799,GGOEGOCJ093999,GGCOGOCC101199,GGOEAOCB092799,GGOEGOCR132199,GGOEGOLC014299",1607644245527222,2
visitor96526@gmail.com,86785726.7310680236,"GGOEGXXX1340,GGOEGXXX1193,GGOEGXXX1109,GGOEGXXX1038,GGOEGXXX1352,GGOEGHPC120810,GGOEGXXX1613,GGOEGAED134810,GGOEGXXX0913,GGOEGXXX1344,GGOEGXXX1039,GGOEGHPB120910,GGOEGXXX1340,GGOEGHPC120810,GGOEGXXX1039,GGOEGXXX0913,GGOEGXXX1352,GGOEGXXX1038,GGOEGHPB120910,GGOEGAED134810,GGOEGXXX1193,GGOEGXXX1613,GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1344,GGOEGXXX1193,GGOEGXXX1039,GGOEGXXX1340,GGOEGXXX1109,GGOEGXXX1613,GGOEGXXX1038,9196573,GGOEGAED134810,GGOEGHPC120810,GGOEGXXX0913,GGOEGHPB120910",1606971361326665,1
visitor96529@gmail.com,86789523.7273404353,"GGOEGHPB120910,GGOEGHPC120810,GGOEAHPL131010,GGOEGAEJ135510,9188192,GGOEAHPB131110,GGOEAHPL130910,GGOEGAPH161899,GGOEGAED134810,GGOEYHPB121110,GGOEAHPJ131210,GGOEGAEC134910",1606864485747842,1
visitor96556@gmail.com,86811303.5548075805,"GGOEGXXX0906,GGOEAFBA115499,GGOEAFBA115599,GGOEGXXX1181,GGOEGXXX0919,GGOEGOCL092999,GGOEAFKA087599,GGOEGXXX0905,GGOEACBA104599,GGOEAOCB092899,GGOEGOAA101199,GGOEAOCB092799",1608180650914566,1
visitor96572@gmail.com,86819430.5512899967,"GGOEGAPH161899,GGOEAHPL131010,GGOEGHPC120810,GGOEGAEJ135510,GGOEAHPL130910,GGOEYHPB121110,GGOEGAEC134910,GGOEGHPB120910,GGOEAHPJ131210,GGOEAHPB131110,9188192,GGOEGAED134810,GGOEGHPC120810,GGOEGAED134810,GGOEAHPJ131210,GGOEYHPB121110,GGOEGHPB120910,GGOEGAEJ135510,GGOEAHPL130910,9188192,GGOEGAPH161899,GGOEAHPB131110,GGOEAHPL131010,GGOEGAEC134910",1607649750026456,1
visitor96612@gmail.com,8684710.6444664285,"GGOEYHBB102199,GGOEYXXX1207,GGOEYOCR125599,GGOEYDHB098499,GGOEYDWB123299,9188192,GGOEYXXX1202,GGOEYFKQ105899,GGOEYCBR138999,GGOEYAEA105610,GGOEYXXX1203,GGOEYHPB121110",1608316632948959,1
visitor96635@gmail.com,86865718.1384225013,"GGOEGDWM143799,GGOEGXXX0905,GGOEAFKA087599,GGOEGXXX0919,GGOEGOCL092999,GGOEAOCB092799,GGOEGXXX1181,GGOEACBA104599,GGOEAFBA115599,GGOEAOCB092899,GGOEAFBA115499,GGOEGXXX0906",1608217435111546,1
visitor96638@gmail.com,8687104.2910475867,"GGOEGXXX1133,GGOEGXXX1130,GGOEGXXX1131,GGOEGXXX1360,GGOEGXXX1356,GGOEGXXX1445,GGOEGXXX1358,9196590,GGOEGXXX1135,GGOEAXXX1301,GGOEGXXX1361,GGOEAXXX1299",1607477486572329,1
visitor96661@gmail.com,8688849.5027488648,"GGOEGHPC120810,GGOEGAED134810,GGOEAHPB131110,9188192,GGOEGAEC134910,GGOEGAPH161899,GGOEAHPL131010,GGOEYHPB121110,GGOEGHPB120910,GGOEGAEJ135510,GGOEAHPJ131210,GGOEAHPL130910",1606876031417240,1
visitor96677@gmail.com,8690027.6775828035,"GGOEGCKH148999,GGOEGCKC144299,GGOEGCKH148399,GGOEAHPB131110,GGOEGCKH152299,GGOEAFKA087599,GGOEGCKR133899,GGOEGCKT149599,GGOEGCKB140599,GGOEGCKC146399,GGOEGCKC152399,GGOEGCKR149499,GGOEGCKH152299,GGOEGCKT149599,GGOEGCKR133899,GGOEGCKR149499,GGOEGCKH148399,GGOEGCKH148999,GGOEAHPB131110,GGOEAFKA087599,GGOEGCKB140599,GGOEGCKC146399,GGOEGCKC152399,GGOEGCKC144299",1607127036645832,1
visitor96677@gmail.com,8690027.6775828035,"GGOEGDHB137399,GGOEGDHJ116899,GGOEGDBD132099,GGOEGDHJ136799,GGOEGDBJ132299,GGOEGDNQ138099,GGOEGDHQ127799,GGOEADHH129499,GGCOGDHC101099,GGOEADWJ129399,GGOEGDHL116999,GGOEGDHC098799,GGOEGHPC120810,GGOEGAEC134910,9196856,GGOEAHPB131110,GGOEGAEJ135510,GGOEGHPB120910,GGOEAHPL130910,GGOEYHPB121110,GGOEGAED134810,GGOEAHPL131010,GGOEGAPH161899,GGOEAHPJ131210,GGOEAHPL130910,9196857,GGOEGHPC120810,GGOEAHPL131010,GGOEYHPB121110,GGOEAHPB131110,GGOEGAEC134910,GGOEGAED134810,GGOEGAPH161899,GGOEGHPB120910,GGOEAHPJ131210,GGOEGAEJ135510,GGOEGDHB137399,GGOEGDHQ127799,GGOEGDHL116999,GGOEGDBD132099,GGOEGDHJ136799,GGOEGDBJ132299,GGOEADHH129499,GGOEADWJ129399,GGOEGDHC098799,GGCOGDHC101099,GGOEGDHJ116899,GGOEGDNQ138099,GGOEGDHC098799,GGCOGDHC101099,GGOEGDBJ132299,GGOEGDHQ127799,GGOEGDHJ136799,GGOEADWJ129399,GGOEGDBD132099,GGOEGDHL116999,GGOEGDHB137399,GGOEGDHJ116899,GGOEGDNQ138099,GGOEADHH129499",1609276619792253,2
visitor96696@gmail.com,86912695.8878869135,"GGOEYHPB121110,GGOEGAEC134910,GGOEAHPB131110,GGOEGHPB120910,GGOEAHPL131010,GGOEGAPH161899,GGOEGAED134810,GGOEAHPL130910,GGOEGAEJ135510,GGOEAHPJ131210,9188192,GGOEGHPC120810",1607874780481907,1
visitor96742@gmail.com,86949631.4598442881,"GGOEYXXX1202,GGOEYXXX1203,GGOEGXXX1023,GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX1253,GGOEGXXX1039,GGOEGXXX1194,GGOEGXXX1196,GGOEGXXX1040,GGOEGXXX1189,9195556,9195556,GGOEGXXX1038,GGOEGXXX1040,GGOEGXXX1023,GGOEGXXX1039,GGOEYXXX1202,GGOEYXXX1203,GGOEGXXX1193,GGOEGXXX1253,GGOEGXXX1194,GGOEGXXX1196,GGOEGXXX1189",1609028656445725,1
visitor96752@gmail.com,86955799.8919699580,"GGOEGXXX0907,GGOEGXXX0906,GGOEGXXX1043,GGOEGXXX1176,GGOEYHPB121110,GGOEGXXX1023,GGOEGXXX1042,GGOEGXXX1100,GGOEAHPB131110,GGOEGXXX0905,GGOEGXXX0919,GGOEGXXX1030,GGOEYHPB121110,GGOEGXXX1176,GGOEGXXX0906,GGOEGXXX1043,GGOEGXXX0907,GGOEGXXX1030,GGOEGXXX0905,GGOEGXXX0919,GGOEAHPB131110,GGOEGXXX1100,GGOEGXXX1023,GGOEGXXX1042",1608041705787156,1
visitor96770@gmail.com,86975082.5822481774,"GGOEGXXX1336,GGOEGDWB140099,GGOEGCKB140599,GGOEGDWC140899,GGOEGDHJ140199,GGOEGBJD133999,GGOEGXXX1337,GGOEGDHJ133499,GGOEGXXX1335,GGOEGCBB139999,GGOEGDWR133399,GGOEGCKR133899",1608172097653400,1
visitor96803@gmail.com,87003613.2424775755,"GGCOGCBD162999,GGCOGXXX1609,GGCOGBJD157199,GGOEGXXX1613,GGCOGDWH161099,GGCOGXXX1569,GGOEGDNC147699,GGOEGAPH161899,GGCOGOCA157331,GGCOGDHC161299,GGCOGCBA161199,GGOEGDHG162299,GGCOGBJD157199,GGCOGCBD162999,GGCOGXXX1609,GGCOGCBA161199,GGOEGDHG162299,GGCOGDHC161299,GGOEGAPH161899,GGCOGOCA157331,GGOEGDNC147699,GGCOGXXX1569,GGCOGDWH161099,GGOEGXXX1613",1607264056108031,1
visitor96821@gmail.com,8701433.4776059275,"9195707,GGOEYFKQ105899,GGOEYXXX1207,GGOEYHPB121110,GGOEYDWB123299,GGOEYHBB102199,GGOEYXXX1203,GGOEYCBR138999,GGOEYOLB151999,GGOEYOCR125599,GGOEYXXX1202,GGOEYAEA105610",1607353814568452,1
visitor96840@gmail.com,87031079.7645841833,"GGOEAFKA087599,GGOEGOCL092999,GGOEGXXX0905,GGOEAFBA115499,GGOEAFBA115599,9184857,GGOEGXXX1181,GGOEGXXX0906,GGOEGXXX0919,GGOEAOCB092899,GGOEACBA104599,GGOEAOCB092799,GGOEGXXX0906,GGOEGXXX0919,GGOEGXXX0905,GGOEAFBA115499,GGOEAFBA115599,GGOEGXXX1181,9184857,GGOEACBA104599,GGOEAFKA087599,GGOEAOCB092799,GGOEGOCL092999,GGOEAOCB092899",1608746865730858,1
visitor96921@gmail.com,8709493.9174280525,"9196578,GGOEGXXX0913,GGOEGXXX1345,GGOEGXXX1383,GGOEGXXX1039,GGOEAXXX1308,GGOEGXXX1340,GGOEGXXX1038,GGOEGXXX1189,GGOEGXXX1344,GGOEGXXX1109,GGOEGXXX1385,GGOEGXXX1345,GGOEGXXX1189,GGOEGXXX1039,GGOEAXXX1308,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1109,GGOEGXXX1385,GGOEGXXX1038,9195556,GGOEGXXX1383,GGOEGXXX0913,GGOEYXXX1202,GGOEGXXX1040,GGOEGXXX1038,9188235,GGOEGXXX1253,GGOEGXXX1039,GGOEGXXX1189,GGOEGXXX1193,GGOEGXXX1194,GGOEYXXX1203,GGOEGXXX1023,GGOEGXXX1196",1608943285781862,1
visitor96923@gmail.com,8709515.2117543978,"GGOEGAEJ135510,GGOEAHPJ131210,GGOEYHPB121110,GGOEGHPC120810,GGOEAHPL131010,GGOEGAEC134910,9188192,GGOEAHPB131110,GGOEGAPH161899,GGOEGHPB120910,GGOEGAED134810,GGOEAHPL130910,GGOEAHPJ131210,9188192,GGOEAHPL131010,GGOEYHPB121110,GGOEGHPC120810,GGOEGAPH161899,GGOEGAEJ135510,GGOEAHPL130910,GGOEGAED134810,GGOEGAEC134910,GGOEAHPB131110,GGOEGHPB120910",1607646884002745,1
visitor96936@gmail.com,8710518.4235438503,"GGOEYXXX1207,GGOEYOLB151999,GGOEYXXX1203,GGOEYOCR125599,GGOEYDWB123299,GGOEYXXX1202,GGOEYAEA105610,GGOEYHBB102199,9188191,GGOEYFKQ105899,GGOEYHPB121110,GGOEYCBR138999,GGOEYOCR125599,GGOEYOLB151999,GGOEYFKQ105899,9188191,GGOEYHPB121110,GGOEYXXX1203,GGOEYAEA105610,GGOEYDWB123299,GGOEYXXX1202,GGOEYXXX1207,GGOEYHBB102199,GGOEYCBR138999",1607653666979517,1
visitor96937@gmail.com,8710641.0772371644,"GGOEGFSR022099,GGOEGDWD108799,GGOEACBA116699,GGOEGBJR100099,GGOEGFKA022299,9195031,GGOEGDWQ123399,GGOEGDNL108699,GGOEGDHC098299,GGOEGDHB107099,GGOEGBJQ125099,GGOEGBJJ099499,GGOEGBJJ099499,GGOEGDHC098299,GGOEGBJR100099,GGOEGBJQ125099,GGOEACBA116699,GGOEGDHB107099,GGOEGDWJ141799,GGOEGFSR022099,GGOEGDNL108699,GGOEGDWQ123399,GGOEGFKA022299,GGOEGDWD108799,GGOEGDNL108699,GGOEGDWQ123399,GGOEACBA116699,GGOEGFKA022299,9195032,GGOEGBJQ125099,GGOEGDHB107099,GGOEGDHC098299,GGOEGDWD108799,GGOEGBJJ099499,GGOEGFSR022099,GGOEGBJR100099",1607037582670525,1
visitor96964@gmail.com,87132528.9128257339,"GGOEYFKQ105899,GGOEYOCR125599,9188192,GGOEYDWB123299,GGOEYCBR138999,GGOEYAEA105610,GGOEYXXX1203,GGOEYXXX1202,GGOEYXXX1207,GGOEYOLB151999,GGOEYHPB121110,GGOEYHBB102199",1606988319823206,1
visitor97016@gmail.com,87161181.5211789694,"GGOEAHPB131110,GGOEGAED134810,GGOEAHPJ131210,GGOEGAEJ135510,GGOEAHPL131010,GGOEGAPH161899,GGOEYHPB121110,9188192,GGOEAHPL130910,GGOEGHPB120910,GGOEGHPC120810,GGOEGAEC134910",1607231451696302,1
visitor97031@gmail.com,8716898.5366152392,"GGOEGXXX1038,GGOEGXXX1039,GGOEGXXX1193,GGOEGXXX1344,9184911,GGOEGXXX1340,GGOEGXXX1613,GGOEGXXX1385,GGOEGXXX1342,GGOEGXXX0913,GGOEGXXX1352,GGOEGXXX1109",1607135405551307,1
visitor97031@gmail.com,8716898.5366152392,"GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1342,9184911,GGOEGXXX1038,GGOEGXXX1039,GGOEGXXX1352,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1193,GGOEGXXX1385",1607139149594421,2
visitor97043@gmail.com,8718395.1188069377,"GGOEGDHJ140199,GGOEGCBB139999,GGOEGBJD133999,GGOEGCKB140599,GGOEGXXX1337,GGOEGDHJ133499,9196922,GGOEGXXX1336,GGOEGDWB140099,GGOEGXXX1335,GGOEGDWR133399,GGOEGCKR133899,GGOEGDHJ140199,GGOEGDWR133399,9196922,GGOEGXXX1335,GGOEGCKR133899,GGOEGDWB140099,GGOEGXXX1336,GGOEGXXX1337,GGOEGCBB139999,GGOEGBJD133999,GGOEGDHJ133499,GGOEGCKB140599,GGOEGCBB139999,GGOEGDWB140099,GGOEGXXX1337,GGOEGDHJ133499,GGOEGCKB140599,9196943,GGOEGDWR133399,GGOEGCKR133899,GGOEGBJD133999,GGOEGDHJ140199,GGOEGXXX1335,GGOEGXXX1336,9196922,GGOEGDHJ133499,GGOEGXXX1337,GGOEGDWB140099,GGOEGDWR133399,GGOEGCKB140599,GGOEGDHJ140199,GGOEGXXX1335,GGOEGXXX1336,GGOEGCBB139999,GGOEGCKR133899,GGOEGBJD133999,GGOEGCBB139999,GGOEGXXX1335,GGOEGDWB140099,GGOEGDHJ140199,GGOEGDHJ133499,GGOEGCKR133899,GGOEGBJD133999,GGOEGXXX1336,GGOEGDWR133399,GGOEGCKB140599,9196922,GGOEGXXX1337",1607690433520017,1
visitor97045@gmail.com,87184633.7120532423,"GGOEGXXX1109,GGOEGXXX1342,GGOEGXXX1340,GGOEGXXX1039,GGOEGXXX0913,GGOEGXXX1253,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1038,GGOEGXXX1385,GGOEGXXX1193,GGOEGXXX1352,GGOEGXXX1613,GGOEGXXX1253,GGOEGXXX1342,GGOEGXXX1038,GGOEGXXX0913,GGOEGXXX1385,GGOEGXXX1352,GGOEGXXX1340,GGOEGXXX1344,GGOEGXXX1039,GGOEGXXX1109,GGOEGXXX1193,GGOEGXXX1352,GGOEGXXX1253,GGOEGXXX1039,GGOEGXXX1342,GGOEGXXX1613,GGOEGXXX1109,GGOEGXXX1344,GGOEGXXX1340,GGOEGXXX0913,GGOEGXXX1385,GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX1344,GGOEGXXX1613,GGOEGXXX1109,GGOEGXXX1340,GGOEGXXX1039,GGOEAXXX1296,GGOEGXXX1038,GGOEGXXX1193,GGOEGXXX0913,GGOEGXXX1352,GGOEGXXX1342,GGOEGXXX1385,GGOEGXXX1109,GGOEGXXX1352,GGOEGXXX1193,GGOEGXXX1038,GGOEGXXX1385,GGOEGXXX1613,GGOEGXXX1344,GGCOGXXX1569,GGOEGXXX0913,GGOEGXXX1039,GGOEGXXX1340,GGOEGXXX1342",1607235068096374,1
visitor97048@gmail.com,87186046.1911484023,"GGOEGBRJ128599,9197810,GGOEGCBD142299,GGOEGBGJ132699,GGOEGCBD142099,GGOEGBBJ132799,GGOEGBJD128499,GGOEGBJH131899,GGOEGBBJ131999,GGOEGBRD128399,GGOEGCKD141999,GGOEGCBD142199",1608553850927855,1
visitor97091@gmail.com,8722668851.8983463123,"9188193,9188193",1609023565043598,1
visitor97096@gmail.com,8723385.0734712783,"GGOEAHPJ131210,GGOEGAEC134910,GGOEGHPC120810,GGOEYHPB121110,GGOEGAEJ135510,GGOEGAPH161899,GGOEGAED134810,GGOEAHPL130910,9188192,GGOEGHPB120910,GGOEAHPL131010,GGOEAHPB131110,GGOEGHPC120810,GGOEAHPL131010,GGOEGAEC134910,GGOEGAEJ135510,GGOEAHPJ131210,GGOEGAPH161899,GGOEYHPB121110,GGOEGAED134810,9188192,GGOEGHPB120910,GGOEAHPB131110,GGOEAHPL130910",1607192168387095,1
visitor97135@gmail.com,8726315.5031783744,"GGOEGOCA121699,GGOEGOLC014299,GGCOGOCA157331,GGOEGOCJ093999,GGCOGOCC101199,GGOEGOLR152199,GGOEGOCA121499,GGOEAOCB092799,GGOEGOCL092999,GGOEGOCR132199,GGOEGOCB131799,GGOEYOCR125599,GGCOGOCC101199,GGOEGOCA121699,GGOEGOCB131799,GGOEGOCR132199,GGOEAOCB092799,GGOEYOCR125599,GGOEGOCJ093999,GGCOGOCA157331,GGOEGOLC014299,GGOEGOLR152199,GGOEGOCA121499,GGOEGOCL092999",1607403891351105,1
visitor97135@gmail.com,8726315.5031783744,"GGOEGXXX1193,GGOEGXXX1384,GGOEGXXX1343,GGOEGXXX1264,GGOEGXXX1352,GGOEGXXX1181,GGOEGXXX1267,GGOEGXXX1078,GGOEGXXX1344,GGOEGXXX0963,GGCOGXXX1007,GGOEGXXX1265,GGOEGAEJ135510,GGOEGHPB120910,GGOEGHPC120810,9199220,GGOEGAED134810,GGOEAHPJ131210,GGOEGAPH161899,GGOEGAEC134910,GGOEAHPL130910,GGOEAHPB131110,GGOEAHPL131010,GGOEYHPB121110",1607977660231249,2
visitor97135@gmail.com,8726315.5031783744,"GGOEGXXX1193,GGOEGXXX1385,GGOEGXXX1038,GGOEGXXX1109,GGOEGXXX1189,GGOEGXXX1340,GGOEGXXX1352,GGOEGXXX1345,GGOEGXXX1039,GGOEGXXX1344,GGOEGXXX0913,GGOEGXXX1342,GGOEGDHB137399,GGOEGDHL116999,GGCOGDHC101099,9196738,GGOEGDBD132099,GGOEADHH129499,GGOEADWJ129399,GGOEGDHJ116899,GGOEGDBJ132299,GGOEGDNQ138099,GGOEGDHQ127799,GGOEGDHJ136799,GGOEGDHQ127799,GGOEGDHJ136799,GGCOGDHC101099,GGOEGDHL116999,9196383,GGOEGDBJ132299,GGOEGDHB137399,GGOEADWJ129399,GGOEGDNQ138099,GGOEADHH129499,GGOEGDBD132099,GGOEGDHJ116899,GGOEGXXX1344,GGOEGXXX0913,GGOEGXXX1038,GGOEGXXX1352,GGOEGXXX1109,GGOEGXXX1345,GGOEGXXX1193,GGOEGXXX1189,GGOEGXXX1039,GGOEGXXX1385,GGOEGXXX1342,GGOEGXXX1340,GGOEADWJ129399,GGOEGDBD132099,GGOEGDHB137399,GGOEGDHJ116899,GGOEADHH129499,GGOEGDNQ138099,GGOEGDHJ136799,GGOEGDHL116999,GGOEGDNL108699,GGCOGDHC101099,GGOEGDHQ127799,GGOEGDBJ132299",1608246865544540,3
visitor97143@gmail.com,87268944.4562543359,"GGOEGXXX1378,GGOEGXXX1352,GGOEGXXX1383,GGOEGXXX1371,GGOEGXXX1347,GGOEGXXX1385,GGOEYXXX1207,9196594,GGOEGXXX1350,GGOEGXXX1381,GGOEGXXX1371,GGOEGXXX1350,GGOEGXXX1378,GGOEYXXX1207,GGOEGXXX1352,GGOEGXXX1381,GGOEGXXX1383,GGOEGXXX1385,GGOEGXXX1347,9196594,GGOEGXXX1350,GGOEGXXX1347,GGOEGXXX1371,GGOEYXXX1207,GGOEGXXX1378,GGOEGXXX1383,GGOEGXXX1385,GGOEGXXX1352,GGOEGXXX1381,9196580,GGOEGXXX1347,GGOEGXXX1383,GGOEGXXX1378,9196582,GGOEGXXX1352,GGOEYXXX1207,GGOEGXXX1371,GGOEGXXX1381,GGOEGXXX1350,GGOEGXXX1385",1608255033099067,1
visitor97159@gmail.com,87282938.0554262499,"GGOEGBBD122099,GGOEGBJQ125099,GGOEGBJC122399,GGOEGBBC122499,GGOEGBJR100099,GGOEGABJ099599,GGOEGBJC100199,9195946,GGOEGBJJ103799,GGOEGBRJ114199,GGOEGBJJ099699,GGOEGBJJ099499",1608175489377240,1
visitor97174@gmail.com,8729822.7526838334,"GGOEAOCB092799,GGOEGXXX1181,GGOEAFKA087599,GGOEAFBA115599,GGOEGXXX1198,GGOEAOCB092899,GGOEACBA104599,GGOEGOCL092999,GGOEGXXX0906,GGOEAFBA115499,GGOEGXXX0919,GGOEGXXX0905,GGOEAOCB092799,GGOEAOCB092899,GGOEGXXX1198,GGOEAFBA115499,GGOEGXXX0906,GGOEACBA104599,GGOEGOCL092999,GGOEAFKA087599,GGOEGXXX0919,GGOEAFBA115599,GGOEGXXX0905,GGOEGXXX1181",1609410160483778,1
visitor97209@gmail.com,87323432.8357897694,"GGOEGAPH161899,GGOEGAEJ135510,GGOEAHPL130910,GGOEGHPC120810,GGOEGAED134810,GGOEGHPB120910,GGOEAHPJ131210,GGOEAHPL131010,GGOEYHPB121110,GGOEAHPB131110,9188192,GGOEGAEC134910",1607460482445479,1
visitor97229@gmail.com,8733894.7994387171,"GGOEGDWD108799,GGOEGXXX0913,GGOEGXXX1613,GGOEGOAA101199,GGOEGOLC014299,GGOEGDHB107099,GGOEGCKA151899,GGOEGBJJ099499,9196652,GGOEGAAX0037,GGOEGAED134810,GGOEYOLB151999,GGOEGOAA101199,GGOEGCKA151899,GGOEGBJJ099499,GGOEGAED134810,GGOEGAAX0037,9195032,GGOEYOLB151999,GGOEGDWD108799,GGOEGXXX0913,GGOEGXXX1613,GGOEGDHB107099,GGOEGOLC014299,GGOEGBJJ099499,GGOEGOAA101199,GGOEGDWD108799,GGOEGAED134810,GGOEGAAX0037,GGOEGDHB107099,GGOEGCKA151899,GGOEGXXX1613,9197939,GGOEYOLB151999,GGOEGXXX0913,GGOEGOLC014299",1608463353865732,1
